Dataset,Hardware,ds_key,hw_key,algo_id,Seed,HV,IGD,Spacing,MaxSpread
CIFAR-10,RasPi4,cifar10,raspi4_latency,random_search,3,1.1641236753263589,0.0024558367306346924,0.15036909465203147,1.2238163485529618
CIFAR-10,RasPi4,cifar10,raspi4_latency,random_search,4,1.1629073191955637,0.003929265786196934,0.16193826300574277,1.1024660928866108
CIFAR-10,RasPi4,cifar10,raspi4_latency,random_search,5,1.1659401369280338,0.0033409757185946395,0.1710844399682766,1.3239608797194347
CIFAR-10,RasPi4,cifar10,raspi4_latency,random_search,6,1.1645910857965478,0.002896968269272154,0.024624975547464976,1.3239587571412759
CIFAR-10,RasPi4,cifar10,raspi4_latency,random_search,7,1.1652237887447825,0.0045479846865082415,0.17044591816317753,1.1260928921111573
CIFAR-10,RasPi4,cifar10,raspi4_latency,random_search,8,1.164035622827645,0.0028865308983622665,0.1549112539832711,1.3176208985877538
CIFAR-10,RasPi4,cifar10,raspi4_latency,random_search,9,1.1649729582526591,0.0022550961531581076,0.1633290730883483,1.265285652727469
CIFAR-10,RasPi4,cifar10,raspi4_latency,random_search,10,1.164956131255439,0.003457909888769242,0.1676286528535622,1.1260945789732233
CIFAR-10,RasPi4,cifar10,raspi4_latency,random_search,11,1.1645349362505049,0.0022487233987596145,0.15500844917043022,1.3129411865662317
CIFAR-10,RasPi4,cifar10,raspi4_latency,random_search,12,1.1650475890101213,0.002261407279742117,0.16722912514638666,1.3129427392202315
CIFAR-10,RasPi4,cifar10,raspi4_latency,random_search,13,1.1640290477577673,0.003230408061387624,0.15462523074050685,1.1352759570058037
CIFAR-10,RasPi4,cifar10,raspi4_latency,random_search,14,1.1644255559769878,0.0032273460703918324,0.15904602567999793,1.240273609826193
CIFAR-10,RasPi4,cifar10,raspi4_latency,random_search,15,1.1639084881947623,0.0035207046473401554,0.16153492229728084,1.2238148657825014
CIFAR-10,RasPi4,cifar10,raspi4_latency,random_search,16,1.1637140108426576,0.003321608706881001,0.165036187226413,1.2220296244867161
CIFAR-10,RasPi4,cifar10,raspi4_latency,random_search,17,1.1632039288436942,0.0032779402138443533,0.1614836201410172,1.264825336873997
CIFAR-10,RasPi4,cifar10,raspi4_latency,random_search,18,1.1635594279279404,0.0038477324985471805,0.15268234746031634,1.124391604157541
CIFAR-10,RasPi4,cifar10,raspi4_latency,random_search,19,1.164432066008639,0.003309634780210831,0.14918141417688355,1.240273609826193
CIFAR-10,RasPi4,cifar10,raspi4_latency,random_search,20,1.1640470956006186,0.002214175427354593,0.16023570699862172,1.3008615079906394
CIFAR-10,RasPi4,cifar10,raspi4_latency,random_search,21,1.1648036265962354,0.003260479950745267,0.17058925954664264,1.3129428462659753
CIFAR-10,RasPi4,cifar10,raspi4_latency,random_search,22,1.1639884819294772,0.002806644876140071,0.16755364460086486,1.2259806769593002
CIFAR-10,RasPi4,cifar10,raspi4_latency,random_search,23,1.164479624380007,0.0031695577264823256,0.1594041661004087,1.2259823961786191
CIFAR-10,RasPi4,cifar10,raspi4_latency,random_search,24,1.1643210386036071,0.0026130544691839244,0.16083256429991669,1.2332512988407753
CIFAR-10,RasPi4,cifar10,raspi4_latency,random_search,25,1.1637261453721672,0.004381740620386884,0.16488467327369855,1.1247659992771721
CIFAR-10,RasPi4,cifar10,raspi4_latency,random_search,26,1.1639130666035382,0.003237497777703107,0.1616790365864756,1.2220290093913952
