Dataset,Hardware,ds_key,hw_key,algo_id,Seed,HV,IGD,Spacing,MaxSpread
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,nsga2,19,1.1759817116188584,0.0006615652253644256,0.041157838344383114,0.6966737011621775
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,nsga2,20,1.1739805159706644,0.0017298297029313507,0.03933193442498813,0.8565190724472358
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,nsga2,21,1.1763004248808737,4.2575401090087987e-05,0.07943365770156995,1.020341101540044
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,nsga2,22,1.1740877742973097,0.0016377867844012308,0.0366759270430063,0.8565190724472358
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,nsga2,23,1.1743452374188648,0.01702078873542054,0.07408224039101964,1.0215451773826787
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,nsga2,24,1.172431391916588,0.018252350298418738,0.016615146651020336,0.6970216130867178
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,nsga2,25,1.17467313408108,0.000776528945363252,0.048529215332224845,1.020341101540044
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,nsga2,26,1.171902735288989,0.007709586358793297,0.06445497460504535,1.0205425107013937
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,nsga2,27,1.176297359655831,1.3685160940638473e-05,0.07943408257162787,1.020341101540044
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,nsga2,28,1.1762851022627816,2.4659030884708844e-06,0.07943511941150612,1.020341101540044
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,nsga2,29,1.1757503327207093,0.0015648121230874893,0.07951608157589352,1.0217145435236021
ImageNet16-120,EdgeGPU,ImageNet16-120,edgegpu_latency,nsga2,0,1.0195811453769266,0.009842474676965566,0.1132099369295226,1.308117756326176
ImageNet16-120,EdgeGPU,ImageNet16-120,edgegpu_latency,nsga2,1,1.0193265088735495,0.013484455597610646,0.1243492922978262,1.179461385379751
ImageNet16-120,EdgeGPU,ImageNet16-120,edgegpu_latency,nsga2,2,1.0077148665137365,0.006597291707024152,0.10166394138912693,1.2644030149618972
ImageNet16-120,EdgeGPU,ImageNet16-120,edgegpu_latency,nsga2,3,1.0131028626927974,0.019434321626682384,0.1373715307623852,1.3098177957031485
ImageNet16-120,EdgeGPU,ImageNet16-120,edgegpu_latency,nsga2,4,1.019297019658084,0.01681074509934669,0.12940911670019545,1.1789543250164858
ImageNet16-120,EdgeGPU,ImageNet16-120,edgegpu_latency,nsga2,5,1.0224770685124163,0.004084229886302241,0.11280432797398297,1.3085666939634695
ImageNet16-120,EdgeGPU,ImageNet16-120,edgegpu_latency,nsga2,6,0.996918372718206,0.014525748018287668,0.13998516540820158,1.179083165276768
ImageNet16-120,EdgeGPU,ImageNet16-120,edgegpu_latency,nsga2,7,1.022710146272313,0.0039481742244692735,0.1222849649409044,1.3085666939634695
